Date,User,Tweet
2022-06-29 21:13:15+00:00,SickOfWoke,@ZBeeblebrox42nc @JackPosobiec You forgot to mention Global Warming
2022-06-29 21:13:12+00:00,Grace75646541,In 10 years from now cows will be underwater due to global warming and we will be disgusted. What a scary time that will be! What will be next? 🐞🤘🏼💋 😱
2022-06-29 21:13:07+00:00,konradtjaden,"@Morpho70454826 @physorg_com @ScienceAdvances Global warming debunked, it was a hoax, so is the climate change bullshit. Hoaxes."
2022-06-29 21:12:34+00:00,Skye3614,@i2egulus The natural disaster in question was just poor exterior design
2022-06-29 21:11:56+00:00,ajaythebomb,Or this is really global warming and I’m dragging it lol.
2022-06-29 21:11:55+00:00,omimargo,"@DoraCoo85014449 @DemocraticRosie @RuthownedbyGray you can't even talk about the weather because it turns into ""fake global warming"" crap. i just avoid them all. it isn't a hardship."
2022-06-29 21:09:55+00:00,techno_quote,Global Warming: It is a hoax. It is bad science. It is high-jacking public policy. It is the greatest scam in history.
2022-06-29 21:09:52+00:00,PaulFly93072102,@RepMTG Yes it is called global warming and it has a negative impact on food security.  Have you noticed we are in a serious drought in the Western Coast and that it takes water to grow food right?
2022-06-29 21:09:44+00:00,aidler,@DrLupo @NZXT Put Thermal Paste on earth... it's the solution to global warming...
2022-06-29 21:09:13+00:00,ranavni,@RepMTG You ever heard of global warming?
2022-06-29 21:05:53+00:00,lmaoItsGio,@MPOX_SS @ThatmattersNews @algore @algore does my tweet calling you a grifter ramp up the the global warming/climate change/monkeypoxaylpse
2022-06-29 21:04:25+00:00,BybeeWinecloud,"@LauraMiers makes me think of monkeypox, the cop assisted massacre in uvalde, global warming; like this government is at war with us and the world"
2022-06-29 21:04:25+00:00,supercoach0207,@ted_thorne That why they changed name from global warming to climate change
2022-06-29 21:04:04+00:00,PaavoKuronen,Finland as the northern-most country would be the biggest winner in global warming. Unfortunately we Finns could not increase temperatures with  CO2-emissions even if we tried to emit as much CO2 as possible. Yet we're told we must commit national suicide to LOWER temperatures.
2022-06-29 21:02:01+00:00,mohasad2014,"@TheStarKenya Present, past or future any form of drought should be classified as a natural disaster. We as kenyans should have this culture of feeling disturbed knowing a fellow Kenyan is starving or struggling to eat."
2022-06-29 21:01:22+00:00,happybunghole,"@andreagail_k @RepMTG Tell me, how does the global warming specifically account for the simultaneous deaths of thousands of cattle?

I bet if the left overlords told you that Ghislain Maxwell was innocent, you would nod your head in confidence.

Sheep"
2022-06-29 21:00:21+00:00,metaversepigeon,Startup idea: Stop Global Warming
2022-06-29 21:00:20+00:00,TheLuthorz,"A pondering thought, what if the reason everything is so hot and many of the cities with record highs. What if it's all due to the new developments the mass amount of trees being taken down, none being replaced. Is it consider it global warming then or our humans the virus"
2022-06-29 20:59:15+00:00,Stephanie_Brine,"@Koen_Brandt @peterdegroote @cauwelaert @tijd Each human activity has consequences, and nuclear is far less bad than so much other alternative.  So little waste compared to the energy produced. Less dangerous than global warming."
2022-06-29 20:58:45+00:00,JustisLadi,@Ruby_8385 @DDGray12 @rebelsalot @emkaysees @MWhalen1907 @flynnc15 @PalmerReport @PeterAlexander He pardoned them for lying and witness tampering. But go ahead keep believing your little conspiracy theory. Just like global warming doesn’t exist right? Go away now. I’m busy
2022-06-29 20:58:44+00:00,HaapojaHiski,"@TWallerborg @Beyond_wealth_ @NatashaBertrand Not if you include the Arctic Sea, and you should. It will become more important in the future due to global warming."
2022-06-29 20:58:21+00:00,ECOTerminator,You have a hatable face. Global warming isn't a prediction. It is happening. Die soon
2022-06-29 20:58:16+00:00,ngalvin11,"@Climatologist49 @onlmaps *global warming, which also caused the worst allergy season we’ve ever had this year."
2022-06-29 20:58:01+00:00,TanukiBTC,@charliekirk11 Global Warming for sure
2022-06-29 20:57:14+00:00,OnopaRosemary,@Christi27788052 Last few years we've had very Hot Summers. Global Warming...and also Mosquito bites galore!! 🥴😅👋
2022-06-29 20:57:08+00:00,isittruIyithaca,"venus, planet of love
was destroyed by global warming
did it's people want too much, too?"
2022-06-29 20:56:41+00:00,howlyquotes,"Michael, who by this time seemed to be accepting Sophie gloomily as a sort of natural disaster, gave a yell of dismay and pounded upstairs to rescue his most treasured possessions."
2022-06-29 20:55:32+00:00,BLAST_HARBOUR,soon global warming will get rid of all the iceberg videos that youtube is trying to show me ...
2022-06-29 20:55:11+00:00,andswil,@WSnobbig @EssexPR @mark_lynas Ok so you agree that 99% say humans do cause global warming (or attributed to it ) but you said it was a total hoax and that it was all natural🤷🏻. Where did you get your info from if Google’s no good? Books? Conspiracy websites ? Any to suggest that you’ve read ?
2022-06-29 20:54:43+00:00,experience_tnt,@Thugg_Speedman Nawwww this a different Sun than when we were kids. The ozone layer and global warming is real.
2022-06-29 20:54:14+00:00,sopinkcherry,@halotopdiet imagine those 2 seasons not existing anymore bc of global warming
2022-06-29 20:53:58+00:00,i2egulus,"@Skye3614 ""today our farm was hit by a natural disaster"""
2022-06-29 20:53:54+00:00,MimiSchmoo,"@RepMTG Hmm could it be companies not spending money on updating their plants?
The cattle were overheated because of record temperatures that didn’t allow them to cool off at night. It’s because of global warming Qtwat 

We still saw yesterday’s hearing tick tok Qtwat"
2022-06-29 20:53:31+00:00,toHELLwithPC,@GaiusOctavius33 @NASAViz @NASAGISS Yes More people =more gasses... and since world population will keep increasing at an ever increasingly rate year over year. Global warming is inevitable... let’s not worry about how to stop it cause it’s not possible but how to live with an increased global temp.
2022-06-29 20:51:44+00:00,slade_loso,No cap . Global warming is real .
2022-06-29 20:51:04+00:00,slade_loso,Yeah global warming made this earth hot asf because ant no way my people endured slavery on top of this heat . Would’ve been hell to pay with me boy .
2022-06-29 20:50:56+00:00,rechelon,"If you mislead someone about objective reality (eg ""I'm wearing a condom"" ""there is no global warming"") you constrain their freedom.

And insofar as you allow cognitive fallacies, etc to influence *your* thinking you constrain your own positive freedom. Freedom requires truth."
2022-06-29 20:50:06+00:00,Tuckroll2,@leslibless I thought it was Ww 1 or maybe 2 hard to tell since he is responsible for global warming
2022-06-29 20:49:41+00:00,m_r_s_h_n,I think global warming is best explained by my naughty second aunt Doris's favorite song: 'Upside Down'.
2022-06-29 20:48:30+00:00,StevenG0381,@RepMTG Climate change is drinking of the coolaid. Remember twenty years ago that because of global warming the earth will end in 8 years. Remember because of climate change the oceans will rise and flood Earth&gt;&gt;&gt;and Obama built a huge home on the beach🤔
2022-06-29 20:48:05+00:00,ECOTerminator,"Greetings useless creatures. If each one of us does our bit, we will be helping to keep global warming from harming our countries. OH BROTHER"
2022-06-29 20:47:49+00:00,Drumpfitness,Listen up! My album 'I love global warming' just made Nr. 1 on Amazon Music! CAN YOU BELIEVE IT?
2022-06-29 20:46:56+00:00,ashepburn,Global warming
2022-06-29 20:46:00+00:00,RJ007_1,@FPWellman @JudiciaryGOP Democrats have enjoyed all these lies as facts. I've never seen so much mental illness in one group since communist and nazi movements in other countries in the past 100 years. It also appears to be the same ingredients for the global warming movement. We need to them help!
2022-06-29 20:45:36+00:00,Eddie42586080,@libsoftiktok Just like how the Left Exploited Greta for their Global warming scam
2022-06-29 20:45:25+00:00,threestarmotel,"except it wasn’t that cold this winter for me to use it,,,i hate global warming"
2022-06-29 20:44:16+00:00,Frid_Kun_again,"@sherylbeck @KenzeeGiles Criminals are not my ingroup. Nothing I do will change what they do. As far as I am concerned, they are not people, they are a natural disaster.
You wouldn’t complain that a hurricane wages war on women, you just prepare and deal with it."
2022-06-29 20:44:11+00:00,TheFreshFreddie,@LordPerkins I’ll play along. Those who want to continue burning fossil fuels. Maybe you’ve not heard of the climate emergency? Global warming perhaps?
2022-06-29 20:43:47+00:00,SpeakingBee,"@Danielsrotaryo1 @markgranza Total destruction of the natural environment, extinction of almost all native habitats, water pollution, dirty air, vast numbers of people on the verge of starvation if the weather turns bad during the harvest season, widespread poverty, extreme vulnerability to global warming."
2022-06-29 20:42:07+00:00,charles1883,@RepMTG Ya know ... Maybe all those scientist talking about global warming and diseases are in to something.
2022-06-29 20:41:07+00:00,J31953318,"@Treasa_Edu @majorvonwaldron @SarahAMcInerney I never mentioned climate change, I said global warming."
2022-06-29 20:41:01+00:00,BollKlank,"@JohnFetterman Sir, we need to build high speed trains. We need to stop flying. Our planet is about to melt. Or rather, the systems we depend on for our survival are imploding due to global warming - the planet itself will survive. Please build your appeal on committing to stop fossil fuels."
2022-06-29 20:39:35+00:00,OnyxTay,"@CrabithaStevens @MindyBeeArt Look bud, an ED stays open until a natural disaster hits the doorstep.

But that doesn't mean we'd have the staff to do much.
I could not, in good conscience, ask a doctor to abandon a patient because she's having a miscarriage.

Can you?"
2022-06-29 20:39:17+00:00,jkoteen,@RepMTG It’s global warming and excessive deregulation both of problems you and the GOP have exacerbated.
2022-06-29 20:37:47+00:00,wisewolves,"@MLB so evidently global warming and common sense are out the window. The Yankees are in the Bronx today, Hou js in Queens and they both fly to HOU for 1 game and then the YAnks fly to Ohio. Wtf kind of stupid scheduling is that. Just play the game in NY ffs"
2022-06-29 20:36:51+00:00,pzychoacoustics,"Venus, planet of love
Was destroyed by global warming
Did its people want too much, too?
Did its people want too much?"
2022-06-29 20:35:42+00:00,garyjames50,Is it really the end of June? Feels more like march here in Cornwall! So much for global warming. 13 degree high today the same as Reykjavik Iceland!
2022-06-29 20:35:02+00:00,az_carrera,@ZubyMusic Can we just admit here that one party is the anti-civilization party motivated by global warming?  It’s just like nobody wants to say the “R“ word!  We already are in a RECESSION!
2022-06-29 20:34:39+00:00,DarthSquig,"@the_transit_guy @nilocobau And if we want to stop putting co2 in the air, which we need to do very soon to keep climate change and global warming manageable we will have to price in the costs the CO2 our transport choices create."
2022-06-29 20:33:57+00:00,TedCruzsMullet,@RepMTG It’s called global warming tonta
2022-06-29 20:31:50+00:00,David64440867,"@CromwellStuff Global warming morphed into ""climate change"" when it started getting cooler and the ice caps stopped melting!😁"
2022-06-29 20:30:57+00:00,Kazzelle2,I believe 100% that people need to wake up to global warming. But causing major traffic disruptions to get your point across is pretty hypocritical. All those cars at a stand still emitting carbon dioxide into the air? Did they think about this??
2022-06-29 20:30:52+00:00,Not_Important_B,"@MinaSingz @RepMTG Hey Mina, please explain how arson is caused by climate change and global warming?"
2022-06-29 20:30:50+00:00,DumbFacts5,did you know that global warming is white
2022-06-29 20:30:14+00:00,trumpquotesbot,"I was the only difference between me – we need global warming! I’ve said if Hillary Clinton were running ‘The View’, I’d"
2022-06-29 20:28:45+00:00,spanicacci,@RepMTG It’s all fun and games until global warming destroys the planet.
2022-06-29 20:27:27+00:00,andregermain83,@Lukewearechange @Cernovich ‘Putins global warming’ caused it
2022-06-29 20:26:51+00:00,leevesper20131,@MarshaBlackburn Biden's thought process: living paycheck to paycheck keeps mental illness down...not having to worry if your savings are safe...less food...lower food costs and healthier thin people help global warming...lighter people will allow the earth to spin faster...cooling the climate.
2022-06-29 20:25:26+00:00,sjboilers2,@Pgh_Buz Oh they’ll blame the disappearances on global warming and everyone will say that makes perfect sense.
2022-06-29 20:25:03+00:00,Jan_Cernoch_,"4) Ruská enviromentalistika: Russia’s strategic plan is to profit from global warming: control the world’s main transport route, plus develop Siberia and control Ukraine. In this way, Russia will dominate so much food production that it will be able to blackmail the whole world."
2022-06-29 20:24:54+00:00,Pixy67_,@GonzaloLira1968 global warming
2022-06-29 20:24:39+00:00,DaveD64159519,"So when WEF leader Klaus passes by natural causes such as COVID or global warming, who is in line to take his position?"
2022-06-29 20:24:00+00:00,lain_ebooks,Venus planet of love was destroyed by global warming
2022-06-29 20:23:41+00:00,wishfind,"@Becca2bBarnes @timspivey @lulubellehere @SenWarren @SenatorMenendez Lol, and global warming is going to flood the $50M beach mansion Obama just bought. So gullible."
2022-06-29 20:21:46+00:00,LuckyPuppy86,@SethMacFarlane Back in the 70s we were told we were having the next Ice Age by 2000 they lied then it was global warming we were all going to melt and drowned wrong again now climate change which is it
2022-06-29 20:20:36+00:00,mkmccarty3,"Pick a problem that interests you. Whether that problem is global warming, a lack of access to medical care, or bad financial tools for retail, it doesn’t matter. (2/6)"
2022-06-29 20:20:31+00:00,hongpoid3,words first picture maybe later so in the back yard where fordragon searched the shed we had a natural disaster he said you in there then owe precious it's just a tin but left a floor full of it rubbish destined
2022-06-29 20:20:22+00:00,BuinovaJenn,"@Andy_Scollick @Euan_MacDonald world's flooded with oil 

old suppliers are producing more!

even hostile crazy countries are getting ready to supply more oil... Venezuela Nigeria Iran

Greta's Global Warming crusades are bringing down oil consumption

and the high price of gas reduces oil use

big oil liars👎"
2022-06-29 20:18:54+00:00,zoominfire1,"(coinciding with the release of deeply concerning birth rate statistics), that concludes that it’s all due to climate change! 🙄

It claims that global warming may cause many problems in developing and unborn children. “All children are at risk,” says the study."
2022-06-29 20:18:23+00:00,ECOTerminator,"Shut up and listen If each one of us does our bit, we will be helping to keep global warming from harming our countries. It's so simple,"
2022-06-29 20:18:22+00:00,Artbird3,@RepMTG Have you heard of Global Warming? Extremes will happen.
2022-06-29 20:16:24+00:00,CurtisDaniel1,@realDailyWire Can she go ahead and cut a check to stop global warming while she’s at it? Asking for a friend.
2022-06-29 20:13:43+00:00,theghettojoker,"Cars catchin fire in the texas medical center parking lot, is it too hot outside, was it a russian hack, is global warming real, is there a arsonist seekin thrills???(tgj) #hospitals #healthcare #poetrytwitter #WritersCafe"
2022-06-29 20:13:36+00:00,libraryanimal,@RBReich And our descendants/species from global warming
2022-06-29 20:13:21+00:00,Freedom44540642,@VotrubaMark @RNCResearch Climate change is called weather. In the 70’s it was global cooling. In the 90’s it was global warming. Now it’s climate change because they have no clue and are tired of being wrong. There is no man made climate change. It’s all about absolute control. Trump will fix it in 2024.
2022-06-29 20:11:58+00:00,llanier67,"@JimBowersclimb @cosmiceye777 Nope. Global warming is the earth evolving. If you removed every human being from earth, global warming would still be happening. Global warming is what melted all the ice ages. Get over it."
2022-06-29 20:11:41+00:00,mdparky82,"Global warming, pollution, wildlife loss, deforestation, wild fires, melting glaciers, extreme flooding and droughts. We are destroying 🌎 and it’s being driven by excessive consumption promoted by wealthy individuals, countries and corporations.  The madness must stop."
2022-06-29 20:09:01+00:00,llanier67,@JimBowersclimb @cosmiceye777 You cannot prove that global warming isn't the result of the earth evolving. Just like it has done in eras gone by.
2022-06-29 20:08:18+00:00,jayjohn99661975,@RepMTG Global warming? Forgot…you don’t believe in that.
2022-06-29 20:07:43+00:00,PaulSan56345114,"@randolphbeck @HSajwanization Oh, so you muddle up the facts of global warming with the prediction as to what the implications will be. Do try to think more clearly. 
As for the impacts - well they are here now (eg current crop failures), and will just get worse. There’s no “ ten years from now” about it"
2022-06-29 20:07:42+00:00,armchairviewnet,@RepMTG Thanks for highlighting the impacts of climate change/global warming.
2022-06-29 20:07:30+00:00,jestep123,"@RepMTG Global warming anyone?

Although I have to admit, this at least, is a cogent point for once.

You didn’t blame space lasers for striking down cows.

That’s real progress."
2022-06-29 20:07:11+00:00,toastandbutters,"@STARRDESTR0YER @jedihrts @jetiiluke @CyarikaFenn @mothstardust @KauffmanMicky @OmarSpaghetti @JHNNYSTRM @WitcherWisteria @gayobiwan @fallingcherryy @lokabrna @duelingfate @stxrdustts nah bestie this is astronomical, it transcends the barriers of human life and spreads its glory into outer space so even the aliens enjoy this edit so much and as a result they came down to interact with us and now earth is thriving and global warming is gone. your impact 🫡🫡"
2022-06-29 20:05:58+00:00,jrubenkincaid,@Reuters Man made global warming is as fake as a Reuters story
2022-06-29 20:04:03+00:00,idontgethowthis,"@RepMTG Global warming.  

I
D
I
O
T"
2022-06-29 20:03:39+00:00,randolphbeck,"@PaulSan56345114 @HSajwanization ""Ten years away"" was a phrase global warming alarmists had been saying from the '80s up to Greta.

""Mueller is coming"" was the drumbeat in the months preceding the Mueller Report when Trump was predicted to be frog marched to prison."
2022-06-29 19:59:39+00:00,ThoughtfulGamin,@GlobalUnion3 NP some positive developments need to be shared. :) At least people now understand that Global Warming is there to stay as long as we burn stuff to hell :D
2022-06-29 19:59:01+00:00,flxlvrss,i'm a natural disaster
2022-06-29 19:58:42+00:00,CarstensenFritz,"@washingtonpost Is this phenomenon called ""global warming?"""
2022-06-29 19:56:46+00:00,popezebbidiexii,"@JohnnyGaluva - don't want billions to die in the catastrophes causes by global warming

Evidently you do."
2022-06-29 19:56:43+00:00,Imjusttiredofth,"@cSEXI4 He also took a shot that day. I'm guessing now he's guilty of global warming. Then he drank a drink of alcohol which caused the fuel crisis. 
That all makes sense right ?"
2022-06-29 19:56:05+00:00,LinaAbiRafeh,"This only scratches the surface.

This earthquake reminds me of Haiti. And Nepal. And what earthquakes do to women and girls.

How can a natural disaster discriminate against women? Don’t these tragedies affect everyone equally? Nope."
2022-06-29 19:55:02+00:00,Nkulule62595281,@busiwakho Now you want to contribute more on global warming 😩😩😩killing our planet
2022-06-29 19:54:55+00:00,lannieJ2,@RepMTG I thought you said global warming was good on the food chain.
2022-06-29 19:54:22+00:00,D_edufeminist,"Global warming is making heat waves worse, weakening plants' natural defenses. But already, up to 40% of food crops worldwide are lost to pests and diseases each year, costing the global economy some $300 billion.
#ClimateAction 
#ClimateCrisis"
2022-06-29 19:52:36+00:00,rorycam85011089,@Albertaparks @Arkay24 Global warming…
2022-06-29 19:52:26+00:00,joods_g,@hardbottle11 Ha ha yeah .. notice how many times she says natural disaster 🤦‍♂️
2022-06-29 19:52:02+00:00,MrSugden2,"@ArchRose90 Should we expect anything else?

It would be nice if someone did a deep dive into SF's own carbon footprint to see how much of an impact his lifestyle is having on 'global warming'. We could then decide if he practices what he's preaching."
2022-06-29 19:51:40+00:00,Clarsonimus,"""The cost of solving non-existent man-made global warming is orders of magnitude greater than the far lesser cost of doing nothing today and adapting to warmer weather - if ever it comes.""
- Monckton of Brenchley
#ClimateCrisis #Hysteria"
2022-06-29 19:51:30+00:00,LeanderDK,@Missjadelavoie You are the cause of global warming 🔥🌡
2022-06-29 19:51:20+00:00,iPaulRob,"@PavlosPavlova @sinincx @StephanieClem_ @TerribleHumbaba @BBCNews There’s a decadal cooling trend..

There’s no rampant, runaway, past the point of no return global warming.. Sorry to break it to you.."
2022-06-29 19:50:59+00:00,Lon86690798,"@BrianKempGA Liar. No “ radical” agenda. Protect the rights of women and minorities, protect our Constitution, stop Republicans from stepping over the bodies of children to receive their NRA contributions, curb global warming, break the hold of oil buying the Republican Party.. that’s radical"
2022-06-29 19:50:45+00:00,crusher_market,"@PeterSweden7 You don't say. They changed the narrative from ""Global Warming"" when people started questioning terribly cold winters. Then it became ""Climate Change"". They said in the 90's that London and NY would be underwater by 2020 according to ""science""."
2022-06-29 19:49:59+00:00,tcwbot,"Traipsing through a natural disaster zone is not my kind of diversion, Artoo. You may be game for adventure. I certainly am not."
2022-06-29 19:49:22+00:00,davidwjohns1111,"@JESweet2022 Close to firewood to keep them warm in a winter.  Don't bring any polluting vehicles. Is Russia replacing so called ""global warming "" as biggest threat to Western humanity?"
2022-06-29 19:48:40+00:00,Ghanima771,@RepMTG Uh....really? It has to do with issues the GOP ignores &amp; exacerbates. Global warming is causing massive heatwaves &amp; corporations cutting corners while milking the taxpayers with constant welfare cause building safety issues. So stop voting against measures to address this
2022-06-29 19:48:31+00:00,SMStampf,@RonFilipkowski I’ve heard some rumblings that the cattle deaths were done in purpose to collect insurance on them because there is a major backlog of meat processing bandwidth. It was still caused by global warming but allowed to happen by the cattle farm owners.
2022-06-29 19:48:28+00:00,vince_meehan,@PaulGottinger Oh we're going back to global warming again? Dang I'm still on climate change 🤨
2022-06-29 19:48:01+00:00,ECOTerminator,"You have a hatable face. Global warming is a real threat to our communities, to everybody, to everything. You make me sick"
2022-06-29 19:47:59+00:00,DarwinsMom73,"@RepMTG Greed and global warming, any more questions, 3toes?"
2022-06-29 19:47:44+00:00,bolaurent,"@HopeVoteBiden @ScottGottliebMD @KenDilanianNBC Smallpox was declared eliminated in 1980. But samples remain in labs, and there is the danger of accidental escape, or of weaponization. Or emergence of smallpox corpses from ice with global warming.

Smallpox vaccine is effective against monkeypox, which is similar."
2022-06-29 19:47:15+00:00,Valeriepaul421,@RepMTG So its called global warming. I believe a few scientists may have mentioned it. You may want to look into it.
2022-06-29 19:45:00+00:00,Brianokeeffe985,@rtenews This will tell you the sad state of affairs the world is in. Bring on global warming wipe the whole lot of us out coz it’s just beyond a joke now!
2022-06-29 19:44:59+00:00,CryptoInfoMeta,"@PaulArora3 @jimcramer He's a conman was pumping Nividia at 350, 125PE. He even said on his show Nividia was going to cure global warming. Options traders made billions with his pumping. He should be in prison."
2022-06-29 19:44:55+00:00,ashl4nx,@sageyspam @saejins_ @scubawsaejin MY GOD IM SO@LONELY SO@I OPPEEENN@GHE WINDOW TO@HEAR SOUNNDDSS OF PEOPLE TO HEAR SOUNDDSSS OF PEOPLE VENUS PLANET OF LOVE WAS DESTROYED BY GLOBAL WARMING DID ITS PEOPLE WANR TOO MYCH TOO DID ITS PEOPLE WANT TOOO MUCH AND IIIIIII DONT WANT YOUR PITY I JUYS WANT SOMEBODY NEAR ME QU
2022-06-29 19:42:49+00:00,whyyimfull,@sonjayelich1 global warming is real
2022-06-29 19:41:30+00:00,yoongisbbgrl,the way i have the worst luck w my sons daycare 🥲 if he’s not sick it’s some other natural disaster
2022-06-29 19:40:10+00:00,unknwnanswrs,@melaniejoly That why the narrative switched from “global warming” to “climate change”? Couldn’t fool people ang longer eh? Of course the climate is “changing” it will forever be changing🙃
2022-06-29 19:40:00+00:00,tailsuitdog,@JoniOjala finnish man gets exposed to global warming for the first time
2022-06-29 19:39:31+00:00,SamuelAnselmo14,@earth_locations @mcfalls_helen Enjoy it. Bill Gates wants to darken the ozone to stop global warming.  Think of the movie Snow Peircer
2022-06-29 19:38:26+00:00,mspicer60,@RepMTG HAVE YOU EVER heard about global warming. Do you even have a high school diploma?
2022-06-29 19:38:12+00:00,ECOTerminator,"I hate humans. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Don't forget I'm superior."
2022-06-29 19:37:56+00:00,gatorvet98,@RepMTG So maybe global warming isn’t great for us.  What a concept.
2022-06-29 19:37:41+00:00,BobHunt82610352,@RepMTG Global warming Marjorie everything is more extreme we told you this years ago but you preferred the story giving you buy the oil companies
2022-06-29 19:37:34+00:00,Poohar6,"@ChitrakShivalik But why America is the largest producer of carbon dioxide gas? 

What is the use of sustainability if contribution in global warming is at peak."
2022-06-29 19:37:34+00:00,CountryOTBlind,"@anthonyrucci @EvilMopacATX Elon clearly cares about global warming, making the internet widely available to places that can't get it, and my freedom of expression. All things that I care about. Clearly you totalitarians don't care about free speech, which makes you huge fools."
2022-06-29 19:36:37+00:00,inga330,@nickhedley There's not catching up. We need to meet our share of agreed targets to arrest and reverse global warming. If that's a 20% share of renewables then that's it. 100% clean energy must be the target but every country has their own balancing act to do.
2022-06-29 19:36:10+00:00,Achillesroosev1,Why did Nancy Pelosi go to Rome AGAIN? Isn't she worried that the exhaust from her jet will pollute the atmosphere and increase global warming? I guess that the climate concerns are false.
2022-06-29 19:34:45+00:00,nicole82669131,"@cindysoriginals @RepMTG Yeah, I mean all that legislation and money we’re taking away from stopping global warming really needs to be better investigated. If only we knew the reason this was happening 🤷‍♀️🤔🙄"
2022-06-29 19:34:41+00:00,harrys_hiatus,He is telling a random person on the street about the dangers of global warming only sometimes
2022-06-29 19:34:19+00:00,ann85163206_ann,@SenJoniErnst Wait till global warming continues and you willows worse. Take a look at the Colorado River
2022-06-29 19:33:56+00:00,AintYourHenMr,@Beefyinlaw @thunderhat @KUEFC @Sunni555555 @EssexPR I'd suggest some books by people with scientific qualifications in the field – start with The Discovery Of Global Warming by Spencer Weart. That one will lay to rest your idiotic belief that atmospheric CO2 is in decline. Richard Alley is great too – The Two Mile Time Machine 1/2
2022-06-29 19:33:55+00:00,WHODIDTHISbot,WHO DID GLOBAL WARMING
2022-06-29 19:33:26+00:00,proudrebelscum,"@RepMTG 'member that global warming you don't believe in?  the dead cattle believe in it, and now they are part of the evidence trail that keeps growing."
2022-06-29 19:31:58+00:00,nickv64_nick,@RepMTG Are you coming round to global warming?
2022-06-29 19:31:39+00:00,nicole82669131,"@RepMTG Gosh if maybe not for that little thing called global warming, we may have more cattle to eat."
2022-06-29 19:31:01+00:00,KingMakerFT,"The authors conclude: “Our results show that the percentage of the total CO2 due to the use of fossil fuels from 1750 to 2018 increased from 0% in 1750 to 12% in 2018, much too low to be the cause of global warming.”"
2022-06-29 19:30:38+00:00,KandidKC,"Earthquakes, hurricanes, tornadoes, extreme heat. South Carolina got too much going on. Pick a natural disaster please!"
2022-06-29 19:29:53+00:00,JD_in_VA,@NASAViz @foodshortages @NASAGISS Great visual representation of global warming.
2022-06-29 19:29:15+00:00,joulesbeef,"@SenTedCruz A member of ""all science is a hoax"" party saying the biden admin is doing something without science backing despite it does have backing. Mind you this is the party that said china invented global warming. This is the party that said cigs werent addictive or dangerous."
2022-06-29 19:29:03+00:00,randolphbeck,"@PaulSan56345114 @HSajwanization Sure.

We're always just ten years away from global warming and Mueller is coming."
2022-06-29 19:28:13+00:00,happycleo17,"@RepMTG So you're advocating for more regulations and government oversight?
And that global warming is real?
Girl,they gonna kick you out of the GQP if you keep on with this line of thinking..."
2022-06-29 19:27:58+00:00,toffachandler,"@melaniejoly There’s nothing we can do about real Climate Change (global cooling) but adapt to it. It’s a 400/2000 year natural cycle. Global Warming is not real, and is not from CO2 output from human activity. Record cold across the planet will only get more intense by October 2024."
2022-06-29 19:27:19+00:00,atJoCo,"@MarshaMarcia1 @RepMTG Global ""warming"" has been happening since the Ice Age."
2022-06-29 19:26:52+00:00,TacoGrande5,@RonnyJacksonTX He is so fat that he blocks the sun from hitting the earth which causes less global warming!! Thanks President Trump.
2022-06-29 19:26:43+00:00,ChismIAm,"@TronnaGal @kristina_wong We were the biggest, baddest sumbitch in the yard. We had the strongest military. Our military taught honor and respect. Now they teach CRT and trans whatever. They are supposed to fight global warming. People have been leaving West Point because CRT is now part of the curricula."
2022-06-29 19:26:07+00:00,louis28_sooonnn,Global warming
2022-06-29 19:26:01+00:00,Anderson4Todd,@RepMTG Global warming?
2022-06-29 19:24:32+00:00,drew_heg,@RepMTG Aren’t you the one that just a few weeks ago said that global warming was actually a good thing?
2022-06-29 19:22:09+00:00,warewolf575,@NASAExoplanets @ProfBrianCox @NASA @ESO Could mars have been like earth a rich population that was struck down with global warming effect that caused the ozone to deteriorate
2022-06-29 19:21:50+00:00,anniewise67,"@RepMTG Global warming sweetie, it's real, it's here."
2022-06-29 19:21:47+00:00,tubawidow,@RepMTG Global warming is real.
2022-06-29 19:21:47+00:00,T1_Kiing,@presidenteron @Thompsonklay @charliekirk11 If you don't think that global warming exists at this point you're just ignorant lol
2022-06-29 19:21:01+00:00,lillai23,@TetchyBitch Think they all use dryers. Like global warming isn’t a thing
2022-06-29 19:20:41+00:00,mcquadesean705,@RepMTG Global warming sound familiar?
2022-06-29 19:20:40+00:00,Erik_ComicArt,"@Zerostam @xTrashWitchx666 @japaneseinhale @RespectfulMemes Well until it actually becomes an issue WE have to deal woth actual threats, global warming and war, those are real issues right now, trans people and fertility are non issues. If they become issues they'll be dealt with im sure of it"
2022-06-29 19:18:19+00:00,BrentMa44331111,"Last year it was 47 degrees Celsius or 117 Fahrenheit,  today it's 17 or 63 depending on what measurements you use.

We've beat global warming.
🤣🤣🤣🤣🤣🤣🤣"
2022-06-29 19:18:16+00:00,ECOTerminator,"What's gucci. Global warming is a real threat to our communities, to everybody, to everything. OH BROTHER"
2022-06-29 19:16:55+00:00,TwinkieDeathby,@ConceptualJames I cannot listen with a straight face that White Supremacy is responsible for global warming or melting ice caps affect gender. Tree equity? They sound insane and I feel insane when sane people don't acknowledge the insane or that things were normal like 5 mins ago. 😂
2022-06-29 19:16:51+00:00,KGTheLad,Fuckin hate winter ❄️ with all my soul global warming can’t come fast 💨 enough
